filename,faceId,gender,age,anger,contempt,disgust,fear,happiness,neutral,sadness,surprise,smile,faceRectangleTop,faceRectangleLeft,faceRectangleWidth,faceRectangleHeight,pupilLeft.x,pupilLeft.y,pupilRight.x,pupilRight.y,noseTip.x,noseTip.y,mouthLeft.x,mouthLeft.y,mouthRight.x,mouthRight.y,eyebrowLeftOuter.x,eyebrowLeftOuter.y,eyebrowLeftInner.x,eyebrowLeftInner.y,eyeLeftOuter.x,eyeLeftOuter.y,eyeLeftTop.x,eyeLeftTop.y,eyeLeftBottom.x,eyeLeftBottom.y,eyeLeftInner.x,eyeLeftInner.y,eyebrowRightInner.x,eyebrowRightInner.y,eyebrowRightOuter.x,eyebrowRightOuter.y,eyeRightInner.x,eyeRightInner.y,eyeRightTop.x,eyeRightTop.y,eyeRightBottom.x,eyeRightBottom.y,eyeRightOuter.x,eyeRightOuter.y,noseRootLeft.x,noseRootLeft.y,noseRootRight.x,noseRootRight.y,noseLeftAlarTop.x,noseLeftAlarTop.y,noseRightAlarTop.x,noseRightAlarTop.y,noseLeftAlarOutTip.x,noseLeftAlarOutTip.y,noseRightAlarOutTip.x,noseRightAlarOutTip.y,upperLipTop.x,upperLipTop.y,upperLipBottom.x,upperLipBottom.y,underLipTop.x,underLipTop.y,underLipBottom.x,underLipBottom.y
1001-A_20130624_0911_01.mp4-23725.jpg,52887421-9f53-4b6e-a192-2b57c68a267a,female,19,0,0,0,0,0.012,0.985,0.003,0,0.012,135,215,259,259,295.5,199.9,407.4,213.1,345.8,269.9,285.7,320.8,387.8,334.7,261.4,162,333.5,168,280.3,202.2,298.9,198.7,296.7,206.1,317.4,204.8,383.3,171.5,455.1,179.1,391,211.9,410.8,209.7,407.6,219.3,428.3,219.3,338,206.4,372.7,211.1,322.8,245.6,374.8,252.2,306.8,270.5,384,278.2,337.5,309.5,335.4,322.2,334,338.6,332.3,354.5
10017-A_20141109_2527_01.mp4-38830.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002-A_20130624_0911_01.mp4-24875.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10023-A_20141109_2527_01.mp4-51935.jpg,32ced967-9a0f-403f-9da0-f61963e2e9e9,female,15,0,0,0,0,0.282,0.717,0,0,0.282,187,178,36,36,189.1,196.5,204.2,196.8,195.7,204.8,189.8,214.3,202.5,214.6,183.3,192.9,193.7,192.8,186.8,196.4,189,195.3,188.8,197.2,191.2,196.6,199.8,192.9,210.1,194.2,201.8,197.2,204.3,195.9,204.5,197.9,206.8,197,193.9,197.2,198.5,197.2,192.8,202.3,199.3,202.7,190.4,205.3,201.1,205.8,196.6,212.5,196.5,213.9,196.5,212.7,196.2,215.2
10028-A_20141109_2527_02.mp4-1275.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003-A_20130624_0911_01.mp4-25660.jpg,4834f144-8dee-4235-be5b-310e16e9c75e,female,20,0,0,0,0,0.001,0.992,0.008,0,0.001,42,159,285,285,247.3,112.8,366.2,122.6,296.6,185.3,248.4,256.4,347.2,261.5,202,80.1,272.5,84.4,228.6,115.5,247.4,110.3,247.5,120.7,264.7,116.1,336.9,85.5,408.7,104.8,345.1,122.4,365.4,117.4,364.8,130.4,383,127.7,285.2,118.6,321.1,121.6,271.9,166.9,324.2,173.6,261.3,187.6,330,196.5,292,234.7,290.4,247.7,290.9,255.3,290.3,272.9
1004-A_20130624_0911_01.mp4-25880.jpg,279e2d45-04bf-470b-b1ad-a3e55d1f2f8b,female,19,0,0,0,0,0.998,0.002,0,0,0.998,135,158,254,254,229.6,201.9,347.9,206.3,275.5,277.3,235.3,318.5,338.7,319.2,189.2,174.6,259.2,169.9,209.7,203.3,229.4,197.7,228.7,205.4,248.2,203.5,317.9,169.4,402.7,188.3,331,207.7,349,201.8,349.1,212.1,365.9,209.3,267,206.1,305.8,208.1,251.2,250.2,307.7,254.5,241.6,273.8,321.9,277.6,277.9,306.1,276.6,320.8,278.1,337.3,278.6,354.5
10055-A_20141109_2527_02.mp4-30595.jpg,294259af-59e8-4104-a30c-3c158526d8e0,female,17,0,0,0,0,0.866,0.133,0,0.001,0.866,270,239,99,99,269.4,296.1,310.3,294.8,285.8,322.5,271.4,345.8,306.7,342.8,250.3,284.6,279.4,280.6,259.7,297.9,266.8,293,267.2,300.4,275.4,297.1,300.5,281.2,330.4,282.1,304.7,296.5,312.1,292.6,311.7,299.5,318.6,296.5,283.5,297.8,295.8,297.5,278.8,315.1,297.5,315.4,274.2,325.5,302.3,323.6,287.2,342.1,287.2,346.9,288.3,348.4,288.4,354.7
10060-A_20141109_2527_02.mp4-40125.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007-A_20130624_0911_01.mp4-27270.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10075-A_20141109_2527_03.mp4-4505.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008-A_20130624_0911_01.mp4-27295.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10109-A_20141122_2609_01.mp4-1730.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10119-A_20141122_2609_01.mp4-10960.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10143-A_20141122_2609_01.mp4-45825.jpg,5543c4d9-b7b4-444d-80f5-dbfd91693359,female,22,0,0,0,0,0.986,0.001,0.013,0.001,0.986,21,325,179,179,361.3,91.3,430.9,57.9,431.1,105.9,393.8,167.5,458.9,140.2,322.1,96,371.3,53.6,348.6,98.4,359.1,87.8,363.1,96.5,372.9,85.3,405.3,38.2,441.6,28.7,417.9,63.9,427.5,53.7,432.1,62.8,440.8,54,390.9,78.6,408.9,67.8,403.8,107.9,432.9,89.7,398.2,123.7,445.7,97.4,434.1,135.5,436.7,143,442.2,162.9,445.8,171.7
10144-A_20141122_2609_01.mp4-48325.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019-A_20130624_0911_01.mp4-48875.jpg,608ed5a5-de8b-4dfb-ac25-f8a76cd3fff4,female,21,0,0,0,0,0.032,0.955,0.012,0,0.032,0,200,312,308,278.3,91.1,422,79.2,349.5,145.7,303.1,235.2,429.2,217.9,229.2,53.6,306.5,44.2,255.7,95.5,277.1,84.2,280.2,99.4,304.1,89.7,373.5,31.6,475.9,35.5,401.4,79.5,424.8,72.7,426.1,84.7,449.4,76.8,332,85.3,366.8,81.8,321.7,135.7,379.3,127.3,306.4,160.9,398.8,151.1,356,202.4,358.5,219,362.2,241.1,364.1,258.3
10206-A_20141124_2611_01.mp4-12830.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10224-A_20141124_2611_01.mp4-40110.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10228-A_20141124_2611_01.mp4-43680.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10235-A_20141124_2611_01.mp4-48130.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10238-A_20141124_2611_01.mp4-49530.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10248-A_20141124_2611_02.mp4-3285.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025-A_20130624_0911_02.mp4-1570.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026-A_20130624_0911_02.mp4-2390.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10316-A_20141207_2624_01.mp4-18235.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033-A_20130624_0911_02.mp4-8230.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382-A_20141207_2624_02.mp4-35905.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385-A_20141207_2624_02.mp4-40770.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10398-A_20141207_2624_03.mp4-2365.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10399-A_20141207_2624_03.mp4-2405.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10413-A_20141213_2700_01.mp4-22495.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10416-A_20141213_2700_01.mp4-27095.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043-A_20130624_0911_02.mp4-27320.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10430-A_20141213_2700_01.mp4-44960.jpg,8e72dfc6-89e5-47fa-babc-8b4b2018b50e,female,27,0,0,0,0,0,0.984,0,0.015,0,92,442,41,41,452.3,103.6,470.4,103.1,462.4,114.8,454.4,122.8,470.3,121.8,444.5,100.8,457.7,100.2,449.1,104.1,452.4,102.4,452.4,105.2,455.8,104.3,464.9,100.2,478.4,98.7,467.3,104.1,470.3,102,470.6,105,473.5,103.7,458.6,104.5,464.6,104.4,458.5,111.8,466,111.6,456.9,114.6,467.9,114.3,462.8,120.8,462.8,122.5,462.6,124.7,462.6,126.8
10436-A_20141213_2700_01.mp4-52215.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437-A_20141213_2700_01.mp4-53325.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044-A_20130624_0911_02.mp4-29450.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10463-A_20141213_2700_02.mp4-34125.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10480-A_20141214_2701_01.mp4-7620.jpg,eac8fddf-98e5-44fa-bd5b-be97cab6f60f,female,8,0,0,0,0,0.999,0.001,0,0,0.999,249,250,73,73,268.1,270.2,300.1,266.3,285.9,289.5,273.8,303,302.5,300.4,253.3,261.3,273.5,260.3,262.4,271.1,267.6,268.8,267.5,272.2,272.5,270.5,290.4,258.8,311.3,253.8,295,268.1,300.2,264.8,301.1,268.3,305.6,265.8,278.4,271.4,288.7,270.3,276.9,283.3,292.9,281.3,273.9,289.1,298.4,286.5,287.1,300.1,287.2,302.9,288.5,306.8,289.2,311
10481-A_20141214_2701_01.mp4-9760.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10495-A_20141214_2701_01.mp4-33280.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10498-A_20141214_2701_01.mp4-37430.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10499-A_20141214_2701_01.mp4-39730.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10500-A_20141214_2701_01.mp4-39820.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10504-A_20141214_2701_01.mp4-45660.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10509-A_20141214_2701_01.mp4-51850.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10511-A_20141214_2701_01.mp4-52600.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10523-A_20141214_2701_02.mp4-20410.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10530-A_20141214_2701_02.mp4-29400.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10533-A_20141214_2701_02.mp4-31150.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10534-A_20141214_2701_02.mp4-31555.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10535-A_20141214_2701_02.mp4-32080.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10540-A_20141214_2701_02.mp4-40735.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10547-A_20141214_2701_02.mp4-47225.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055-A_20130624_0911_02.mp4-43445.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10551-A_20141214_2701_02.mp4-51200.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10566-A_20141217_2704_01.mp4-20070.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057-A_20130624_0911_02.mp4-46150.jpg,89d919ca-5727-4c58-ae22-e25cfdbae491,female,21,0,0,0,0,0,0.986,0.014,0,0,311,276,131,131,323.2,338.6,378.2,356.9,342.8,376,311.1,403.5,351.5,415.5,309.2,315.3,345.4,326.5,313.8,336.8,324.2,336.8,322.2,342.6,332.5,342.7,371.7,334.2,405.6,351.5,370.5,354.1,381.2,355.7,379.1,360.3,388.5,361,344.7,347.2,360.3,352.6,332.2,365.6,356.5,374.1,323,373.2,357.4,384.7,334.8,397.9,332.3,404.9,330.5,410.1,326.7,419.3
10579-A_20141217_2704_01.mp4-46135.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058-A_20130624_0911_02.mp4-46930.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10582-A_20141217_2704_01.mp4-52095.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10675-A_20141229_2716_01.mp4-7070.jpg,d1842388-a619-4c8a-aba0-76871d0545ee,female,18,0.001,0.012,0.012,0.001,0.008,0.725,0.24,0.001,0.008,0,414,214,202,502.9,32.7,574.7,52.7,535.3,106.5,456.2,131.8,530.7,157.3,467.3,-3.7,542.5,15,488.2,28.9,502.8,28,501.9,36.9,515.8,34.7,574.4,26.5,618.9,44.8,566.4,48.7,578.6,48.1,575.6,56.1,587,57.9,531.1,41.1,557.3,50.3,509.8,78.9,551.6,88.1,492.8,95.2,555.1,110.6,512.4,130.7,509.4,138.5,503.8,157.3,499.5,167.6
10715-A_20141229_2716_01.mp4-51675.jpg,f772fa52-3e78-4616-a9ae-f26a3bb5f23b,female,19,0,0.008,0,0,0.565,0.419,0,0.008,0.565,153,249,124,124,280.4,188,331,182.3,314.4,218.6,294.4,251.9,334.1,242.7,258.4,176.1,297.4,173.5,270.8,190.1,280.1,184.3,280.6,193,290.2,189.1,319.8,171.1,351.3,164.6,322.9,186,330.6,179.4,333,186.5,340.5,181.5,301.2,189.8,317.5,187.4,299.6,211.1,321.8,207.2,294.7,224.3,330.2,217,315.1,242.7,316.5,248.8,316.9,249.3,318.2,258.5
10716-A_20141229_2716_01.mp4-51770.jpg,17dd5389-e2d0-44c6-a42c-6a659124c544,female,20,0.001,0.044,0.005,0.001,0.012,0.891,0.043,0.004,0.012,266,198,123,123,225.7,305.3,271.6,291.3,270.3,328.1,248.2,366.2,286.4,351.2,204.7,298,244.9,286.4,221.5,308.9,228,301.1,230.2,310.4,238.1,303.9,265.9,281.1,284.3,269.8,268.8,294.3,273.5,287.1,277,295.5,283.4,289,251.3,300.2,264.8,297.2,251.8,325.4,273.6,317.4,250.4,338.6,280.8,325.2,270.8,351.1,271.3,356.2,272.1,357.7,273.8,365.1
10717-A_20141229_2716_01.mp4-51815.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10719-A_20141229_2716_02.mp4-1340.jpg,83014d2e-8087-4d02-86fa-385c8e65fb0c,female,22,0.001,0.002,0.002,0.001,0.506,0.472,0.008,0.008,0.506,0,213,90,80,232.1,20.1,269.4,6.9,261.9,36.6,249.8,61.2,277.9,50.8,213.6,17.8,238.6,7.8,226.6,22.2,232.4,17.5,234,23.5,240.5,18.9,256.4,2.1,278.8,-6,263.1,10.6,268.3,5,270.9,10.3,275.9,4.9,246.8,17.8,258.5,13.5,249.9,34.5,266.8,27.8,248.5,41.8,273.5,33.6,265.4,50.1,266.1,53.6,267.1,61.7,268.6,67.4
10720-A_20141229_2716_02.mp4-1895.jpg,857bc276-5613-4ebe-9280-d0dea0c90b7f,female,24,0.001,0.001,0.002,0.023,0.095,0.173,0.19,0.514,0.095,4,153,96,96,177.7,32,217.7,26.7,203.9,53.9,188,79,220,75.1,159.2,24.7,189.1,17.3,170.3,32.4,176.3,29.1,177.1,36,184.6,32.3,206.5,15.8,232.2,13.6,210.8,27.4,217,23.7,217.9,30.2,224.7,26.4,191.9,30.9,205.1,29,192.8,50,210.6,44.4,190.5,60.1,216.8,52.4,204.5,69.9,205,72.9,206.3,82.7,207.5,89.5
10740-A_20141229_2716_02.mp4-16840.jpg,2fb67f8f-e1e3-454a-889f-6aa36bc0a3ca,female,23,0,0.004,0,0,0.1,0.878,0.017,0,0.1,241,338,161,161,377.6,289.8,442.9,276.2,430.5,331.4,393.2,365.9,452,354.9,346.4,280.2,401.5,272.6,368.5,292.9,379.9,285,380.4,295.1,393.8,289.5,434.4,268.8,474,255.1,435.9,280.9,445.7,272,447.9,282.6,457.6,275.8,407.2,287.7,429.6,283.9,407.4,321.6,438.7,314,404.1,335,448.2,323.5,426.9,351,428.4,359,430.1,367.1,431.1,377
1075-A_20130624_0911_03.mp4-18125.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077-A_20130624_0911_03.mp4-22725.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10772-A_20150104_2722_01.mp4-7175.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10782-A_20150104_2722_01.mp4-18110.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10783-A_20150104_2722_01.mp4-18345.jpg,819d7aaf-5cc3-4acd-b5bd-05307168130b,female,23,0,0,0,0,0.02,0.979,0,0,0.02,100,510,42,42,528.7,106,542,116.5,532,121.9,521.1,126.6,532.4,135.6,524.7,98.5,534,105,526.5,104.6,529.1,105.3,528.2,106.9,530.5,108,541.3,110.4,549,117,539.6,115.1,542.8,115.7,541.8,117.5,544,118.2,533.3,111.5,537.3,114.2,529.8,116.6,535.5,120.8,526.3,118.2,535.5,124.6,528.4,129.1,527.4,131.2,526.4,133.6,525.1,136.5
10784-A_20150104_2722_01.mp4-18400.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10785-A_20150104_2722_01.mp4-20405.jpg,cecba20c-8bcc-4022-9c7e-aaa4b07aaa61,female,26,0,0,0,0,0.001,0.991,0,0.007,0.001,350,132,42,42,142.6,362.9,159.1,359.2,153.6,374.6,148.4,382.8,164,379.4,134.4,361.3,146.1,358.9,139.9,363.6,142.7,361.7,143,364.3,145.8,362.9,154.3,357.1,167,353.4,156.7,360.5,159.4,358.1,160.1,360.3,162.6,358.4,148.7,363.4,154.2,362.2,149.5,371,157,369.6,148.2,374.6,159.7,372.4,155.6,380.1,155.9,381.5,156.4,384.3,156.9,386.6
10796-A_20150104_2722_03.mp4-5900.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10799-A_20150104_2722_03.mp4-8225.jpg,0c60908a-1822-48dc-b2d4-5d6f077cc18b,female,19,0,0.002,0,0,0.979,0.019,0,0,0.979,133,212,96,96,236.5,159.8,278.3,155.2,255.7,187.1,247.3,206.2,280.2,200.9,218.4,153.8,243.8,150.5,229.4,160.5,235.3,158.3,235.6,162.7,242,160.1,264.3,148.2,294.2,145.4,271.7,156.5,277.8,153.4,278.8,158.2,285.1,154.9,248.5,161.3,262.2,160.1,246.6,179.2,267.3,177.7,243.4,187.3,273.4,184.3,260.5,203.1,261.2,206,261.3,207.8,262.1,212.3
10825-A_20150106_2724_01.mp4-2435.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10868-A_20150106_2724_01.mp4-52745.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10902-A_20150106_2724_02.mp4-44045.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10903-A_20150106_2724_02.mp4-45890.jpg,1bd70bb0-227f-48f6-b170-fccca928f7de,female,7,0.009,0,0,0,0.988,0.001,0,0.001,0.988,118,199,107,107,233.3,144.6,280.4,150.1,250.4,175.9,228.4,195.5,268.6,200,213.3,134.8,248.9,135.4,225.1,144.9,233.8,142.3,233.4,147.9,242.3,145.6,272.3,137.2,301.7,142.8,273.2,149.7,283,147.2,281,153.1,289.6,151.3,249.8,148.6,263.9,150.1,242.3,165.9,264.4,169.5,235.7,174.6,268,176.9,247.9,192.4,247.2,196.1,245.7,202.2,243.9,207.4
10904-A_20150106_2724_02.mp4-46150.jpg,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10905-A_20150106_2724_02.mp4-46885.jpg,059c6874-fbde-4bef-aa88-b5facd248f35,male,25,0.002,0,0.001,0,0.11,0.862,0.006,0.019,0.11,119,186,116,116,219.9,148.6,271.6,151.1,241,181.5,223.2,203.8,267,206,203.1,134.8,234.9,140.3,211.4,149.2,220.7,147.1,220.3,151.9,229.6,150.1,257.6,142.6,297.8,140.4,262.6,151.5,271.5,150.4,271.2,154.6,279.4,153.1,237.3,151.9,251.7,153.3,232.3,172.2,255.2,172.7,226.9,181,260.3,181.7,241,202.2,240.9,207.3,240.9,209.3,240.3,217.6
10917-A_20150115_2802_01.mp4-23675.jpg,376a3d75-7066-4549-8a03-fd756852ec58,female,21,0,0,0,0,0.003,0.995,0,0.002,0.003,70,172,73,73,191.3,91.3,224,88.5,209.3,107.9,194.4,124.8,221.8,123.2,177.2,85.2,197.4,82.6,184.8,92.5,189.9,89.7,190.2,93.4,195.6,91.8,215.6,81.3,234.4,78.9,218.2,90.1,223.8,86.9,224.1,90.7,229.1,88.9,203.1,92,210.8,91.7,201.2,104.2,214.1,102.7,198.9,109.8,218.3,108.1,208.7,120.4,208.6,123.4,208.8,125,208.9,129
1092-A_20130628_0915_01.mp4-4415.jpg,9a77b84c-da95-43b2-8129-0ff755ecde82,female,22,0,0,0,0,0.964,0.035,0,0,0.964,0,165,128,107,207.7,11.9,264.8,14.6,221.1,53.1,197.2,66.7,255.4,71.2,186,-5,219.7,-2.4,197.4,13,205.2,8.3,205.3,15.6,214.7,13,245.8,-1.5,293.3,-1.8,254,16.1,266,11.7,265.3,19.5,276.7,17.2,219.2,16.3,240.6,18.3,211.5,38.7,242.2,41.9,205.4,48.1,245.9,53,222.4,70.9,221.8,75.6,221.7,77.5,220.6,84.8
10920-A_20150115_2802_01.mp4-25350.jpg,d3362d0a-d8ef-43ac-bc9a-8039bd54bc1b,female,22,0.007,0.002,0.003,0.002,0.064,0.874,0.021,0.027,0.064,139,378,123,123,418.5,167.2,471.4,175.6,443.8,206.1,410.7,226.7,450.9,234.8,399.3,149.4,438.8,156.8,408.8,165.7,418.8,164.1,417,171.3,427.1,169.6,461.1,163,488.4,160.9,458.9,175.8,469.4,171.8,469.2,179.7,479.6,176.3,436.6,173.9,453,177.2,431,194.5,453.1,197,422.4,204,456.1,208.3,438.9,222.3,438.2,227.7,434.8,239.1,433.6,247.1
